Date,Period,Demand (MW),Solar (MW),TCL (MW),USEP ($/MWh),EHEUR ($/MWh),LCP ($/MWh),RUSEP ($/MWh),MAP ($/MWh),MAPT ($/MWh),TPC Applied,Last Updated,Unnamed: 0
03-May-2026,16:30-17:00,6653.508,316.36,0.0,167.52,-0.85,0.0,167.52,162.86,729.84,No,03 May 2026 11:31:30 PM,
03-May-2026,17:00-17:30,6692.413,256.36,0.0,179.84,-0.92,0.0,179.84,163.11,729.84,No,03 May 2026 11:31:30 PM,
03-May-2026,17:30-18:00,6700.803,218.26,0.0,179.87,-0.93,0.0,179.87,163.36,729.84,No,03 May 2026 11:31:30 PM,
03-May-2026,18:00-18:30,6786.247,159.54,0.0,169.6,-0.85,0.0,169.6,163.4,729.84,No,03 May 2026 11:31:30 PM,
03-May-2026,18:30-19:00,6919.925,72.23,0.0,223.91,-1.2,0.0,223.91,164.57,729.84,No,03 May 2026 11:31:30 PM,
03-May-2026,19:00-19:30,7031.472,1.71,0.0,180.45,-0.94,0.0,180.45,164.83,729.84,No,03 May 2026 11:31:30 PM,
03-May-2026,19:30-20:00,7091.136,0.0,0.0,183.47,-0.97,0.0,183.47,165.15,729.84,No,03 May 2026 11:31:30 PM,
03-May-2026,20:00-20:30,7130.141,0.0,0.0,183.66,-0.99,0.0,183.66,165.45,729.84,No,03 May 2026 11:31:30 PM,
03-May-2026,20:30-21:00,7153.415,0.0,0.0,227.87,-1.27,0.0,227.87,166.69,729.84,No,03 May 2026 11:31:30 PM,
03-May-2026,21:00-21:30,7116.936,0.0,0.0,224.01,-1.28,0.0,224.01,167.83,729.84,No,03 May 2026 11:31:30 PM,
03-May-2026,21:30-22:00,7004.534,0.0,0.0,180.22,-0.97,0.0,180.22,168.09,729.84,No,03 May 2026 11:31:30 PM,
03-May-2026,22:00-22:30,6861.145,0.0,0.0,180.13,-0.99,0.0,180.13,168.35,729.84,No,03 May 2026 11:31:30 PM,
03-May-2026,22:30-23:00,6716.557,0.0,0.0,175.08,-0.95,0.0,175.08,168.5,729.84,No,03 May 2026 11:31:30 PM,
03-May-2026,23:00-23:30,6626.103,0.0,0.0,174.84,-0.93,0.0,174.84,168.65,729.84,No,03 May 2026 11:31:30 PM,
03-May-2026,23:30-00:00,6598.435,0.0,0.0,183.43,-0.98,0.0,183.43,168.97,729.84,No,03 May 2026 11:31:30 PM,
04-May-2026,00:00-00:30,6532.702,0.0,0.0,179.89,-0.93,0.0,179.89,169.23,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,00:30-01:00,6350.129,0.0,0.0,169.45,-0.79,0.0,169.45,169.27,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,01:00-01:30,6175.404,0.0,0.0,167.52,-0.78,0.0,167.52,169.27,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,01:30-02:00,6098.806,0.0,0.0,167.44,-0.78,0.0,167.44,169.27,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,02:00-02:30,6038.903,0.0,0.0,167.43,-0.77,0.0,167.43,169.27,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,02:30-03:00,5983.497,0.0,0.0,167.24,-0.77,0.0,167.24,169.11,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,03:00-03:30,5935.283,0.0,0.0,161.13,-0.71,0.0,161.13,168.94,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,03:30-04:00,5901.284,0.0,0.0,161.12,-0.71,0.0,161.12,168.8,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,04:00-04:30,5904.698,0.0,0.0,161.11,-0.7,0.0,161.11,168.73,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,04:30-05:00,5934.294,0.0,0.0,164.24,-0.72,0.0,164.24,168.74,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,05:00-05:30,6027.77,0.0,0.0,164.23,-0.74,0.0,164.23,168.67,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,05:30-06:00,6180.568,0.0,0.0,167.44,-0.79,0.0,167.44,168.67,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,06:00-06:30,6366.431,0.0,0.0,167.52,-0.78,0.0,167.52,168.68,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,06:30-07:00,6575.37,0.0,0.0,167.59,-0.79,0.0,167.59,168.68,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,07:00-07:30,6792.131,8.18,0.0,167.79,-0.81,0.0,167.79,168.68,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,07:30-08:00,7019.722,26.92,0.0,178.33,-0.92,0.0,178.33,168.87,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,08:00-08:30,7160.93,149.85,0.0,174.83,-0.92,0.0,174.83,169.02,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,08:30-09:00,7139.599,337.02,0.0,168.04,-0.88,0.0,168.04,169.16,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,09:00-09:30,7083.885,502.77,0.0,167.67,-0.86,0.0,167.67,169.29,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,09:30-10:00,6986.135,677.03,0.0,161.56,-0.82,0.0,161.56,169.59,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,10:00-10:30,6968.288,779.95,0.0,161.79,-0.81,0.0,161.79,170.04,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,10:30-11:00,7060.129,748.86,0.0,167.84,-0.82,0.0,167.84,170.63,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,11:00-11:30,7134.614,684.32,0.0,173.14,-0.86,0.0,173.14,171.52,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,11:30-12:00,7272.338,485.55,0.0,213.16,-1.12,0.0,213.16,173.22,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,12:00-12:30,6904.866,792.15,0.0,167.9,-0.86,0.0,167.9,173.92,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,12:30-13:00,6877.834,853.53,0.0,161.86,-0.82,0.0,161.86,174.6,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,13:00-13:30,6781.958,1033.67,0.0,161.51,-0.78,0.0,161.51,175.07,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,13:30-14:00,6706.891,1140.38,0.0,156.92,-0.78,0.0,156.92,174.97,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,14:00-14:30,6644.433,1179.14,0.0,155.38,-0.76,0.0,155.38,174.72,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,14:30-15:00,6689.521,1129.09,0.0,155.5,-0.78,0.0,155.5,174.14,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,15:00-15:30,7232.061,665.74,0.0,177.63,-0.94,0.0,177.63,174.35,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,15:30-16:00,7297.993,637.88,0.0,178.31,-0.96,0.0,178.31,174.25,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,16:00-16:30,7465.283,447.43,0.0,227.74,-1.26,0.0,227.74,175.5,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,16:30-17:00,7436.203,337.22,0.0,190.24,-1.01,0.0,190.24,175.98,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,17:00-17:30,7304.697,346.01,0.0,167.9,-0.88,0.0,167.9,175.73,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,17:30-18:00,7194.304,346.13,0.0,167.59,-0.87,0.0,167.59,175.47,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,18:00-18:30,7278.321,218.88,0.0,167.86,-0.87,0.0,167.86,175.44,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,18:30-19:00,7422.456,79.75,0.0,172.25,-0.9,0.0,172.25,174.36,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,19:00-19:30,7505.038,2.1,0.0,172.9,-0.94,0.0,172.9,174.2,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,19:30-20:00,7522.512,0.0,0.0,178.36,-0.98,0.0,178.36,174.1,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,20:00-20:30,7514.039,0.0,0.0,167.95,-0.9,0.0,167.95,173.77,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,20:30-21:00,7475.745,0.0,0.0,167.87,-0.89,0.0,167.87,172.52,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,21:00-21:30,7395.037,0.0,0.0,161.99,-0.87,0.0,161.99,171.23,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,21:30-22:00,7243.074,0.0,0.0,161.82,-0.85,0.0,161.82,170.84,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,22:00-22:30,7062.623,0.0,0.0,167.65,-0.86,0.0,167.65,170.58,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,22:30-23:00,6908.623,0.0,0.0,161.62,-0.82,0.0,161.62,170.3,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,23:00-23:30,6765.184,0.0,0.0,167.67,-0.83,0.0,167.67,170.15,729.84,No,04 May 2026 11:31:30 PM,
04-May-2026,23:30-00:00,6532.951,0.0,0.0,161.48,-0.79,0.0,161.48,169.7,729.84,No,04 May 2026 11:31:30 PM,
05-May-2026,00:00-00:30,6305.901,0.0,0.0,161.09,-0.78,0.0,161.09,169.3,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,00:30-01:00,6186.358,0.0,0.0,160.89,-0.77,0.0,160.89,169.13,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,01:00-01:30,6185.314,0.0,0.0,164.3,-0.78,0.0,164.3,169.06,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,01:30-02:00,6112.419,0.0,0.0,167.78,-0.75,0.0,167.78,169.07,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,02:00-02:30,6045.771,0.0,0.0,169.04,-0.75,0.0,169.04,169.1,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,02:30-03:00,5992.11,0.0,0.0,174.22,-0.76,0.0,174.22,169.24,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,03:00-03:30,5954.945,0.0,0.0,167.11,-0.74,0.0,167.11,169.37,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,03:30-04:00,5931.173,0.0,0.0,166.74,-0.74,0.0,166.74,169.49,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,04:00-04:30,5936.72,0.0,0.0,151.12,-0.64,0.0,151.12,169.28,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,04:30-05:00,5973.488,0.0,0.0,167.3,-0.76,0.0,167.3,169.34,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,05:00-05:30,6060.731,0.0,0.0,167.58,-0.76,0.0,167.58,169.41,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,05:30-06:00,6228.971,0.0,0.0,167.09,-0.77,0.0,167.09,169.4,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,06:00-06:30,6426.016,0.0,0.0,168.01,-0.77,0.0,168.01,169.41,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,06:30-07:00,6634.552,0.0,0.0,174.71,-0.82,0.0,174.71,169.56,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,07:00-07:30,6840.39,8.18,0.0,169.52,-0.83,0.0,169.52,169.6,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,07:30-08:00,7053.151,27.66,0.0,176.44,-0.94,0.0,176.44,169.56,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,08:00-08:30,7193.891,105.08,0.0,167.72,-0.92,0.0,167.72,169.41,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,08:30-09:00,7191.173,267.27,0.0,167.45,-0.91,0.0,167.45,169.4,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,09:00-09:30,7097.841,470.59,0.0,167.05,-0.92,0.0,167.05,169.39,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,09:30-10:00,6965.43,660.4,0.0,154.98,-0.89,0.0,154.98,169.25,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,10:00-10:30,6799.994,879.91,0.0,154.07,-0.85,0.0,154.07,169.09,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,10:30-11:00,6781.823,933.84,0.0,151.0,-0.83,0.0,151.0,168.74,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,11:00-11:30,6729.186,982.18,0.0,141.82,-0.8,0.0,141.82,168.09,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,11:30-12:00,6690.713,976.39,0.0,141.19,-0.79,0.0,141.19,166.59,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,12:00-12:30,6686.474,993.86,0.0,141.81,-0.8,0.0,141.81,166.04,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,12:30-13:00,6600.483,1092.34,0.0,155.08,-0.86,0.0,155.08,165.9,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,13:00-13:30,6716.508,1102.34,0.0,157.56,-0.89,0.0,157.56,165.82,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,13:30-14:00,6926.878,1029.9,0.0,167.15,-0.97,0.0,167.15,166.03,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,14:00-14:30,7016.457,915.62,0.0,167.17,-0.97,0.0,167.17,166.28,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,14:30-15:00,6985.936,895.12,0.0,161.91,-0.94,0.0,161.91,166.41,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,15:00-15:30,7279.127,615.24,0.0,178.14,-1.07,0.0,178.14,166.42,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,15:30-16:00,7522.721,379.3,0.0,243.54,-1.57,0.0,243.54,167.78,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,16:00-16:30,7382.418,448.2,0.0,169.98,-1.02,0.0,169.98,166.58,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,16:30-17:00,7443.897,286.71,0.0,178.13,-1.0,0.0,178.13,166.33,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,17:00-17:30,7475.74,214.37,0.0,176.93,-0.99,0.0,176.93,166.51,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,17:30-18:00,7469.935,143.48,0.0,176.96,-1.01,0.0,176.96,166.71,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,18:00-18:30,7478.076,100.66,0.0,179.76,-1.02,0.0,179.76,166.96,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,18:30-19:00,7527.965,37.61,0.0,180.08,-1.03,0.0,180.08,167.12,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,19:00-19:30,7551.17,0.63,0.0,180.02,-1.02,0.0,180.02,167.27,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,19:30-20:00,7535.514,0.0,0.0,179.91,-1.02,0.0,179.91,167.3,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,20:00-20:30,7498.671,0.0,0.0,179.83,-1.11,0.0,179.83,167.55,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,20:30-21:00,7457.043,0.0,0.0,179.84,-1.12,0.0,179.84,167.8,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,21:00-21:30,7383.313,0.0,0.0,179.87,-1.11,0.0,179.87,168.17,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,21:30-22:00,7235.987,0.0,0.0,178.12,-1.08,0.0,178.12,168.51,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,22:00-22:30,7058.896,0.0,0.0,169.57,-0.95,0.0,169.57,168.55,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,22:30-23:00,6904.846,0.0,0.0,167.89,-0.92,0.0,167.89,168.68,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,23:00-23:30,6759.876,0.0,0.0,168.26,-0.88,0.0,168.26,168.69,729.84,No,05 May 2026 11:31:31 PM,
05-May-2026,23:30-00:00,6459.728,0.0,0.0,164.33,-0.84,0.0,164.33,168.75,729.84,No,05 May 2026 11:31:31 PM,
06-May-2026,00:00-00:30,6168.883,0.0,0.0,160.76,-0.82,0.0,160.76,168.74,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,00:30-01:00,6055.04,0.0,0.0,155.32,-0.79,0.0,155.32,168.63,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,01:00-01:30,6120.167,0.0,0.0,166.99,-0.84,0.0,166.99,168.68,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,01:30-02:00,6050.562,0.0,0.0,166.98,-0.85,0.0,166.98,168.67,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,02:00-02:30,5990.684,0.0,0.0,164.31,-0.82,0.0,164.31,168.57,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,02:30-03:00,5939.14,0.0,0.0,164.28,-0.82,0.0,164.28,168.36,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,03:00-03:30,5898.724,0.0,0.0,161.04,-0.79,0.0,161.04,168.24,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,03:30-04:00,5891.021,0.0,0.0,161.47,-0.77,0.0,161.47,168.13,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,04:00-04:30,5894.926,0.0,0.0,164.24,-0.79,0.0,164.24,168.4,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,04:30-05:00,5936.983,0.0,0.0,153.41,-0.76,0.0,153.41,168.11,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,05:00-05:30,6039.176,0.0,0.0,164.35,-0.82,0.0,164.35,168.04,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,05:30-06:00,6227.917,0.0,0.0,167.22,-0.86,0.0,167.22,168.05,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,06:00-06:30,6424.475,0.0,0.0,167.87,-0.86,0.0,167.87,168.04,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,06:30-07:00,6623.151,0.0,0.0,168.29,-0.86,0.0,168.29,167.91,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,07:00-07:30,6838.67,8.24,0.0,171.93,-0.9,0.0,171.93,167.96,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,07:30-08:00,7067.161,26.12,0.0,178.55,-0.96,0.0,178.55,168.0,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,08:00-08:30,7152.476,150.07,0.0,171.9,-0.97,0.0,171.9,168.09,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,08:30-09:00,7162.003,290.91,0.0,171.69,-0.97,0.0,171.69,168.18,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,09:00-09:30,7138.749,435.7,0.0,167.83,-0.93,0.0,167.83,168.19,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,09:30-10:00,7033.226,637.92,0.0,166.9,-0.93,0.0,166.9,168.44,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,10:00-10:30,6938.955,809.09,0.0,161.53,-0.88,0.0,161.53,168.6,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,10:30-11:00,6952.702,846.06,0.0,161.77,-0.91,0.0,161.77,168.82,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,11:00-11:30,6920.645,856.32,0.0,166.93,-0.92,0.0,166.93,169.35,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,11:30-12:00,6807.886,956.69,0.0,161.78,-0.88,0.0,161.78,169.77,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,12:00-12:30,6779.726,941.91,0.0,166.82,-0.92,0.0,166.82,170.3,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,12:30-13:00,6853.61,917.92,0.0,167.05,-0.91,0.0,167.05,170.55,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,13:00-13:30,7064.348,785.96,0.0,167.58,-0.9,0.0,167.58,170.75,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,13:30-14:00,7351.286,593.92,0.0,235.15,-1.4,0.0,235.15,172.17,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,14:00-14:30,7364.839,669.74,0.0,228.43,-1.29,0.0,228.43,173.45,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,14:30-15:00,7200.775,807.82,0.0,168.45,-0.95,0.0,168.45,173.58,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,15:00-15:30,7342.902,550.87,0.0,183.97,-1.09,0.0,183.97,173.7,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,15:30-16:00,7448.902,395.06,0.0,191.43,-1.17,0.0,191.43,172.62,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,16:00-16:30,7380.912,374.51,0.0,184.15,-1.11,0.0,184.15,172.91,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,16:30-17:00,7362.876,320.45,0.0,178.33,-1.02,0.0,178.33,172.92,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,17:00-17:30,7281.438,338.31,0.0,167.5,-0.88,0.0,167.5,172.72,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,17:30-18:00,7316.615,214.06,0.0,167.35,-0.87,0.0,167.35,172.52,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,18:00-18:30,7358.751,143.02,0.0,167.89,-0.88,0.0,167.89,172.27,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,18:30-19:00,7455.994,54.8,0.0,171.67,-0.9,0.0,171.67,172.1,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,19:00-19:30,7518.691,1.68,0.0,171.93,-0.9,0.0,171.93,171.93,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,19:30-20:00,7522.562,0.0,0.0,171.94,-0.91,0.0,171.94,171.76,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,20:00-20:30,7521.384,0.0,0.0,171.88,-0.91,0.0,171.88,171.6,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,20:30-21:00,7500.948,0.0,0.0,171.89,-0.91,0.0,171.89,171.43,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,21:00-21:30,7427.745,0.0,0.0,171.89,-0.93,0.0,171.89,171.27,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,21:30-22:00,7282.71,0.0,0.0,171.67,-0.89,0.0,171.67,171.13,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,22:00-22:30,7109.66,0.0,0.0,168.01,-0.87,0.0,168.01,171.1,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,22:30-23:00,6954.382,0.0,0.0,167.2,-0.84,0.0,167.2,171.09,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,23:00-23:30,6809.76,0.0,0.0,167.31,-0.84,0.0,167.31,171.07,729.84,No,06 May 2026 11:31:31 PM,
06-May-2026,23:30-00:00,6533.095,0.0,0.0,161.47,-0.77,0.0,161.47,171.01,729.84,No,06 May 2026 11:31:31 PM,
07-May-2026,00:00-00:30,6258.224,0.0,0.0,160.94,-0.73,0.0,160.94,171.01,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,00:30-01:00,6146.394,0.0,0.0,160.74,-0.72,0.0,160.74,171.12,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,01:00-01:30,6215.099,0.0,0.0,167.0,-0.76,0.0,167.0,171.12,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,01:30-02:00,6138.154,0.0,0.0,166.8,-0.75,0.0,166.8,171.12,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,02:00-02:30,6073.514,0.0,0.0,166.78,-0.74,0.0,166.78,171.17,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,02:30-03:00,6025.633,0.0,0.0,166.51,-0.69,0.0,166.51,171.22,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,03:00-03:30,5987.175,0.0,0.0,164.07,-0.68,0.0,164.07,171.28,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,03:30-04:00,5966.868,0.0,0.0,164.07,-0.68,0.0,164.07,171.33,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,04:00-04:30,5973.513,0.0,0.0,164.34,-0.68,0.0,164.34,171.34,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,04:30-05:00,6024.381,0.0,0.0,166.69,-0.7,0.0,166.69,171.61,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,05:00-05:30,6126.415,0.0,0.0,166.97,-0.76,0.0,166.97,171.67,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,05:30-06:00,6302.656,0.0,0.0,167.76,-0.76,0.0,167.76,171.68,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,06:00-06:30,6503.484,0.0,0.0,171.2,-0.78,0.0,171.2,171.75,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,06:30-07:00,6706.553,0.0,0.0,176.88,-0.84,0.0,176.88,171.93,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,07:00-07:30,6899.463,8.82,0.0,176.94,-0.86,0.0,176.94,172.03,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,07:30-08:00,7100.54,26.4,0.0,178.09,-0.9,0.0,178.09,172.02,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,08:00-08:30,7215.913,123.48,0.0,178.07,-0.92,0.0,178.07,172.15,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,08:30-09:00,7186.794,305.23,0.0,176.92,-0.91,0.0,176.92,172.26,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,09:00-09:30,7202.211,416.67,0.0,174.87,-0.88,0.0,174.87,172.41,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,09:30-10:00,7194.97,536.3,0.0,171.13,-0.85,0.0,171.13,172.49,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,10:00-10:30,7194.89,627.72,0.0,174.94,-0.89,0.0,174.94,172.77,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,10:30-11:00,7003.793,822.92,0.0,167.35,-0.84,0.0,167.35,172.89,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,11:00-11:30,6796.679,994.59,0.0,161.1,-0.81,0.0,161.1,172.77,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,11:30-12:00,6621.561,1116.49,0.0,154.98,-0.8,0.0,154.98,172.63,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,12:00-12:30,6618.469,1147.38,0.0,154.95,-0.79,0.0,154.95,172.38,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,12:30-13:00,6526.266,1275.05,0.0,161.01,-0.82,0.0,161.01,172.25,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,13:00-13:30,6560.231,1219.02,0.0,161.01,-0.82,0.0,161.01,172.12,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,13:30-14:00,6635.452,1183.72,0.0,155.2,-0.72,0.0,155.2,170.45,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,14:00-14:30,6732.934,1176.27,0.0,159.36,-0.8,0.0,159.36,169.01,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,14:30-15:00,6860.966,1055.58,0.0,161.37,-0.8,0.0,161.37,168.87,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,15:00-15:30,6812.285,1052.76,0.0,161.05,-0.78,0.0,161.05,168.39,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,15:30-16:00,6866.681,980.96,0.0,161.27,-0.79,0.0,161.27,167.76,729.84,No,07 May 2026 11:31:30 PM,
07-May-2026,16:00-16:30,6964.918,896.26,0.0,161.42,-0.82,0.0,161.42,167.29,729.84,No,07 May 2026 11:31:30 PM,
